[13:18:16] *** Tentative de connexion à tardis.swiftirc.net:6697 (SSL=True)...
[13:18:16] *** [DEBUG] all_raw_messages | Source:  | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE * :*** Looking up your hostname...']
[12:53:16] *** [DEBUG] motd | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['- ']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 372 LoggerBot_ :- Thank you for joining SwiftIRC, where gaming, programming, and systems enthusiasts come together to chat, learn, and have fun!']
[12:53:16] *** [DEBUG] motd | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['- Thank you for joining SwiftIRC, where gaming, programming, and systems enthusiasts come together to chat, learn, and have fun!']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 372 LoggerBot_ :- ']
[12:53:16] *** [DEBUG] motd | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['- ']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 372 LoggerBot_ :- Happy chatting! 🚀🕹️💾']
[12:53:16] *** [DEBUG] motd | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['- Happy chatting! 🚀🕹️💾']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 372 LoggerBot_ :- --------------------------------------------------------']
[12:53:16] *** [DEBUG] motd | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['- --------------------------------------------------------']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 376 LoggerBot_ :End of /MOTD command.']
[12:53:16] *** [DEBUG] endofmotd | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['End of /MOTD command.']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':LoggerBot_ MODE LoggerBot_ :+ixz']
[12:53:16] *** [DEBUG] umode | Source: LoggerBot_ | Target: LoggerBot_ | Args: ['+ixz']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':LoggerBot_!~LoggerBot@Swift-3B2F49EE.w90-14.abo.wanadoo.fr JOIN :#dupefr-pre']
[12:53:16] *** [DEBUG] join | Source: LoggerBot_!~LoggerBot@Swift-3B2F49EE.w90-14.abo.wanadoo.fr | Target: #dupefr-pre | Args: []
[12:53:16] -!- LoggerBot_ joined #dupefr-pre
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 332 LoggerBot_ #dupefr-pre :\x031-=[\x037\x02 DupeFR \x02\x031]=- \x034[\x031http://www.dupefr.com\x034]\x031 - \x031CMD: \x039!pre [rlz]\x031 | \x039!nfo [rlz]\x031 | \x039!last\x031 | \x039!group [group name]\x031 | \x039!db\x031 | \x039!help\x0f\x0f ']
[12:53:16] *** [DEBUG] currenttopic | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['#dupefr-pre', '\x031-=[\x037\x02 DupeFR \x02\x031]=- \x034[\x031http://www.dupefr.com\x034]\x031 - \x031CMD: \x039!pre [rlz]\x031 | \x039!nfo [rlz]\x031 | \x039!last\x031 | \x039!group [group name]\x031 | \x039!db\x031 | \x039!help\x0f\x0f ']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 333 LoggerBot_ #dupefr-pre eshin 1598567517']
[12:53:16] *** [DEBUG] topicinfo | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['#dupefr-pre', 'eshin', '1598567517']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 353 LoggerBot_ * #dupefr-pre :LoggerBot_ +NEMESiS +GrimZam +Diabolino +Arkhon +Sh1v4 +M4sTok +magic Briight_ @Kramix +First3 @NhJ LoggerBot mimipresident +cedx +nnn slash +reaz %DupeFR +AstroBlack %x_X +Gharm +gardone +ninosasori +Galaxy2 Sensei +pinky +antics z3r0d4h3r0 +XDM44 +kissme +K0e @ddd +myNick13 +sbk opto99 +dpnico +Impala +^O^ +django +Sayori +bingobongo +Kytrez +og']
[12:53:16] *** [DEBUG] namreply | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['*', '#dupefr-pre', 'LoggerBot_ +NEMESiS +GrimZam +Diabolino +Arkhon +Sh1v4 +M4sTok +magic Briight_ @Kramix +First3 @NhJ LoggerBot mimipresident +cedx +nnn slash +reaz %DupeFR +AstroBlack %x_X +Gharm +gardone +ninosasori +Galaxy2 Sensei +pinky +antics z3r0d4h3r0 +XDM44 +kissme +K0e @ddd +myNick13 +sbk opto99 +dpnico +Impala +^O^ +django +Sayori +bingobongo +Kytrez +og']
[12:53:16] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 366 LoggerBot_ #dupefr-pre :End of /NAMES list.']
[12:53:16] *** [DEBUG] endofnames | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['#dupefr-pre', 'End of /NAMES list.']
[12:53:25] *** [DEBUG] disconnect | Source: tardis.swiftirc.net | Target:  | Args: ['Déconnexion']
[12:53:25] *** Déconnexion demandée
[12:53:29] *** Tentative de connexion à tardis.swiftirc.net:6697 (SSL=True)...
[12:53:29] *** [DEBUG] all_raw_messages | Source:  | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE * :*** Looking up your hostname...']
[12:53:29] *** [DEBUG] all_raw_messages | Source:  | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE * :*** Looking up your hostname...']
[12:53:29] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: * | Args: ['*** Looking up your hostname...']
[12:53:30] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: * | Args: ['*** Looking up your hostname...']
[12:53:30] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE * :*** Found your hostname (cached)']
[12:53:30] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE * :*** Found your hostname (cached)']
[12:53:30] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: * | Args: ['*** Found your hostname (cached)']
[12:53:30] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: * | Args: ['*** Found your hostname (cached)']
[12:53:30] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE * :*** Checking ident...']
[12:53:30] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE * :*** Checking ident...']
[12:53:30] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: * | Args: ['*** Checking ident...']
[12:53:30] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: * | Args: ['*** Checking ident...']
[12:53:30] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE * :*** No ident response; username prefixed with ~']
[12:53:30] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE * :*** No ident response; username prefixed with ~']
[12:53:30] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: * | Args: ['*** No ident response; username prefixed with ~']
[12:53:30] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: * | Args: ['*** No ident response; username prefixed with ~']
[12:53:31] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: ['PING :AACD6164']
[12:53:31] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: ['PING :AACD6164']
[12:53:31] *** [DEBUG] ping | Source: None | Target: AACD6164 | Args: ['AACD6164']
[12:53:31] *** [DEBUG] ping | Source: None | Target: AACD6164 | Args: ['AACD6164']
[12:53:31] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 001 LoggerBot_ :Welcome to the SwiftIRC IRC Network LoggerBot_!~LoggerBot@aclermont-ferrand-653-1-200-208.w90-14.abo.wanadoo.fr']
[12:53:31] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 001 LoggerBot_ :Welcome to the SwiftIRC IRC Network LoggerBot_!~LoggerBot@aclermont-ferrand-653-1-200-208.w90-14.abo.wanadoo.fr']
[12:53:31] *** [DEBUG] welcome | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['Welcome to the SwiftIRC IRC Network LoggerBot_!~LoggerBot@aclermont-ferrand-653-1-200-208.w90-14.abo.wanadoo.fr']
[12:53:31] *** [DEBUG] welcome | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['Welcome to the SwiftIRC IRC Network LoggerBot_!~LoggerBot@aclermont-ferrand-653-1-200-208.w90-14.abo.wanadoo.fr']
[12:53:31] *** Connecté au serveur tardis.swiftirc.net:6697
[12:53:31] *** Connecté au serveur tardis.swiftirc.net:6697
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 002 LoggerBot_ :Your host is tardis.en.uk.SwiftIRC.net, running version UnrealIRCd-6.1.1.1']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 002 LoggerBot_ :Your host is tardis.en.uk.SwiftIRC.net, running version UnrealIRCd-6.1.1.1']
[12:53:32] *** [DEBUG] yourhost | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['Your host is tardis.en.uk.SwiftIRC.net, running version UnrealIRCd-6.1.1.1']
[12:53:32] *** [DEBUG] yourhost | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['Your host is tardis.en.uk.SwiftIRC.net, running version UnrealIRCd-6.1.1.1']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 003 LoggerBot_ :This server was created Wed Sep 13 2023 at 22:59:31 UTC']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 003 LoggerBot_ :This server was created Wed Sep 13 2023 at 22:59:31 UTC']
[12:53:32] *** [DEBUG] created | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['This server was created Wed Sep 13 2023 at 22:59:31 UTC']
[12:53:32] *** [DEBUG] created | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['This server was created Wed Sep 13 2023 at 22:59:31 UTC']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 004 LoggerBot_ tardis.en.uk.SwiftIRC.net UnrealIRCd-6.1.1.1 diopqrstwxzBDGHIRSTWZ beIacdfhiklmnopqrstvzCDFGHKLMNOPQRSTVZ']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 004 LoggerBot_ tardis.en.uk.SwiftIRC.net UnrealIRCd-6.1.1.1 diopqrstwxzBDGHIRSTWZ beIacdfhiklmnopqrstvzCDFGHKLMNOPQRSTVZ']
[12:53:32] *** [DEBUG] myinfo | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['tardis.en.uk.SwiftIRC.net', 'UnrealIRCd-6.1.1.1', 'diopqrstwxzBDGHIRSTWZ', 'beIacdfhiklmnopqrstvzCDFGHKLMNOPQRSTVZ']
[12:53:32] *** [DEBUG] myinfo | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['tardis.en.uk.SwiftIRC.net', 'UnrealIRCd-6.1.1.1', 'diopqrstwxzBDGHIRSTWZ', 'beIacdfhiklmnopqrstvzCDFGHKLMNOPQRSTVZ']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 005 LoggerBot_ ACCOUNTEXTBAN=account,a AWAYLEN=307 BOT=B CASEMAPPING=ascii CHANLIMIT=#:50 CHANMODES=beI,fkL,lFH,cdimnprstzCDGKMNOPQRSTVZ CHANNELLEN=32 CHANTYPES=# CHATHISTORY=50 CLIENTTAGDENY=*,-draft/typing,-typing,-draft/channel-context,-draft/reply DEAF=d ELIST=MNUCT :are supported by this server']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 005 LoggerBot_ ACCOUNTEXTBAN=account,a AWAYLEN=307 BOT=B CASEMAPPING=ascii CHANLIMIT=#:50 CHANMODES=beI,fkL,lFH,cdimnprstzCDGKMNOPQRSTVZ CHANNELLEN=32 CHANTYPES=# CHATHISTORY=50 CLIENTTAGDENY=*,-draft/typing,-typing,-draft/channel-context,-draft/reply DEAF=d ELIST=MNUCT :are supported by this server']
[12:53:32] *** [DEBUG] featurelist | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['ACCOUNTEXTBAN=account,a', 'AWAYLEN=307', 'BOT=B', 'CASEMAPPING=ascii', 'CHANLIMIT=#:50', 'CHANMODES=beI,fkL,lFH,cdimnprstzCDGKMNOPQRSTVZ', 'CHANNELLEN=32', 'CHANTYPES=#', 'CHATHISTORY=50', 'CLIENTTAGDENY=*,-draft/typing,-typing,-draft/channel-context,-draft/reply', 'DEAF=d', 'ELIST=MNUCT', 'are supported by this server']
[12:53:32] *** [DEBUG] featurelist | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['ACCOUNTEXTBAN=account,a', 'AWAYLEN=307', 'BOT=B', 'CASEMAPPING=ascii', 'CHANLIMIT=#:50', 'CHANMODES=beI,fkL,lFH,cdimnprstzCDGKMNOPQRSTVZ', 'CHANNELLEN=32', 'CHANTYPES=#', 'CHATHISTORY=50', 'CLIENTTAGDENY=*,-draft/typing,-typing,-draft/channel-context,-draft/reply', 'DEAF=d', 'ELIST=MNUCT', 'are supported by this server']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 005 LoggerBot_ EXCEPTS EXTBAN=~,acfjmnpqrtCFGOST INVEX KICKLEN=307 KNOCK MAP MAXLIST=b:100,e:100,I:100 MAXNICKLEN=30 MINNICKLEN=0 MODES=12 MONITOR=128 MSGREFTYPES=msgid,timestamp :are supported by this server']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 005 LoggerBot_ EXCEPTS EXTBAN=~,acfjmnpqrtCFGOST INVEX KICKLEN=307 KNOCK MAP MAXLIST=b:100,e:100,I:100 MAXNICKLEN=30 MINNICKLEN=0 MODES=12 MONITOR=128 MSGREFTYPES=msgid,timestamp :are supported by this server']
[12:53:32] *** [DEBUG] featurelist | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['EXCEPTS', 'EXTBAN=~,acfjmnpqrtCFGOST', 'INVEX', 'KICKLEN=307', 'KNOCK', 'MAP', 'MAXLIST=b:100,e:100,I:100', 'MAXNICKLEN=30', 'MINNICKLEN=0', 'MODES=12', 'MONITOR=128', 'MSGREFTYPES=msgid,timestamp', 'are supported by this server']
[12:53:32] *** [DEBUG] featurelist | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['EXCEPTS', 'EXTBAN=~,acfjmnpqrtCFGOST', 'INVEX', 'KICKLEN=307', 'KNOCK', 'MAP', 'MAXLIST=b:100,e:100,I:100', 'MAXNICKLEN=30', 'MINNICKLEN=0', 'MODES=12', 'MONITOR=128', 'MSGREFTYPES=msgid,timestamp', 'are supported by this server']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 005 LoggerBot_ NAMELEN=50 NAMESX NETWORK=SwiftIRC NICKLEN=30 PREFIX=(qaohv)~&@%+ QUITLEN=307 SAFELIST SILENCE=10 STATUSMSG=~&@%+ TARGMAX=DCCALLOW:,ISON:,JOIN:,KICK:4,KILL:,LIST:,NAMES:1,NOTICE:1,PART:,PRIVMSG:4,SAJOIN:,SAPART:,TAGMSG:1,USERHOST:,USERIP:,WATCH:,WHOIS:1,WHOWAS:1 TOPICLEN=360 UHNAMES :are supported by this server']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 005 LoggerBot_ NAMELEN=50 NAMESX NETWORK=SwiftIRC NICKLEN=30 PREFIX=(qaohv)~&@%+ QUITLEN=307 SAFELIST SILENCE=10 STATUSMSG=~&@%+ TARGMAX=DCCALLOW:,ISON:,JOIN:,KICK:4,KILL:,LIST:,NAMES:1,NOTICE:1,PART:,PRIVMSG:4,SAJOIN:,SAPART:,TAGMSG:1,USERHOST:,USERIP:,WATCH:,WHOIS:1,WHOWAS:1 TOPICLEN=360 UHNAMES :are supported by this server']
[12:53:32] *** [DEBUG] featurelist | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['NAMELEN=50', 'NAMESX', 'NETWORK=SwiftIRC', 'NICKLEN=30', 'PREFIX=(qaohv)~&@%+', 'QUITLEN=307', 'SAFELIST', 'SILENCE=10', 'STATUSMSG=~&@%+', 'TARGMAX=DCCALLOW:,ISON:,JOIN:,KICK:4,KILL:,LIST:,NAMES:1,NOTICE:1,PART:,PRIVMSG:4,SAJOIN:,SAPART:,TAGMSG:1,USERHOST:,USERIP:,WATCH:,WHOIS:1,WHOWAS:1', 'TOPICLEN=360', 'UHNAMES', 'are supported by this server']
[12:53:32] *** [DEBUG] featurelist | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['NAMELEN=50', 'NAMESX', 'NETWORK=SwiftIRC', 'NICKLEN=30', 'PREFIX=(qaohv)~&@%+', 'QUITLEN=307', 'SAFELIST', 'SILENCE=10', 'STATUSMSG=~&@%+', 'TARGMAX=DCCALLOW:,ISON:,JOIN:,KICK:4,KILL:,LIST:,NAMES:1,NOTICE:1,PART:,PRIVMSG:4,SAJOIN:,SAPART:,TAGMSG:1,USERHOST:,USERIP:,WATCH:,WHOIS:1,WHOWAS:1', 'TOPICLEN=360', 'UHNAMES', 'are supported by this server']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 005 LoggerBot_ USERIP WALLCHOPS WATCH=128 WATCHOPTS=A WHOX :are supported by this server']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 005 LoggerBot_ USERIP WALLCHOPS WATCH=128 WATCHOPTS=A WHOX :are supported by this server']
[12:53:32] *** [DEBUG] featurelist | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['USERIP', 'WALLCHOPS', 'WATCH=128', 'WATCHOPTS=A', 'WHOX', 'are supported by this server']
[12:53:32] *** [DEBUG] featurelist | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['USERIP', 'WALLCHOPS', 'WATCH=128', 'WATCHOPTS=A', 'WHOX', 'are supported by this server']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 396 LoggerBot_ Swift-3B2F49EE.w90-14.abo.wanadoo.fr :is now your displayed host']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 396 LoggerBot_ Swift-3B2F49EE.w90-14.abo.wanadoo.fr :is now your displayed host']
[12:53:32] *** [DEBUG] 396 | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['Swift-3B2F49EE.w90-14.abo.wanadoo.fr', 'is now your displayed host']
[12:53:32] *** [DEBUG] 396 | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['Swift-3B2F49EE.w90-14.abo.wanadoo.fr', 'is now your displayed host']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE LoggerBot_ :*** You are connected to tardis.en.uk.SwiftIRC.net with TLSv1.3-TLS_CHACHA20_POLY1305_SHA256']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net NOTICE LoggerBot_ :*** You are connected to tardis.en.uk.SwiftIRC.net with TLSv1.3-TLS_CHACHA20_POLY1305_SHA256']
[12:53:32] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['*** You are connected to tardis.en.uk.SwiftIRC.net with TLSv1.3-TLS_CHACHA20_POLY1305_SHA256']
[12:53:32] *** [DEBUG] privnotice | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['*** You are connected to tardis.en.uk.SwiftIRC.net with TLSv1.3-TLS_CHACHA20_POLY1305_SHA256']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 251 LoggerBot_ :There are 5 users and 319 invisible on 4 servers']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 251 LoggerBot_ :There are 5 users and 319 invisible on 4 servers']
[12:53:32] *** [DEBUG] luserclient | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['There are 5 users and 319 invisible on 4 servers']
[12:53:32] *** [DEBUG] luserclient | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['There are 5 users and 319 invisible on 4 servers']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 252 LoggerBot_ 50 :operator(s) online']
[12:53:32] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 252 LoggerBot_ 50 :operator(s) online']
[12:53:32] *** [DEBUG] luserop | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['50', 'operator(s) online']
[12:53:33] *** [DEBUG] luserop | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['50', 'operator(s) online']
[12:53:33] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 254 LoggerBot_ 320 :channels formed']
[12:53:33] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 254 LoggerBot_ 320 :channels formed']
[12:53:33] *** [DEBUG] luserchannels | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['320', 'channels formed']
[12:53:33] *** [DEBUG] luserchannels | Source: tardis.en.uk.SwiftIRC.net | Target: LoggerBot_ | Args: ['320', 'channels formed']
[12:53:33] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 255 LoggerBot_ :I have 118 clients and 0 servers']
[12:53:33] *** [DEBUG] all_raw_messages | Source: tardis.en.uk.SwiftIRC.net | Target: None | Args: [':tardis.en.uk.SwiftIRC.net 255 LoggerBot_ :I have 118 clients and 0 servers']
